,Unnamed: 0,Movie,Release Date_x,Release Date_y,Budget,Revenue,Box Office,Genres,Rating,Runtime,Metascore,IMDb Rating,Awards,Production Company,noms,wins,nominations,oscar_wins
405,405,Alles wegen Robert De Niro,1996-12-04,04 Dec 1996,0.0,0.0,0.0,Comedy,,90.0,,8.3,,,,0.0,,
406,406,Brave,2012-06-21,22 Jun 2012,185000000.0,538983207.0,237282182.0,Animation,PG,93.0,69.0,7.1,Won 1 Oscar. Another 18 wins & 48 nominations.,Walt Disney Pictures,Won 1 Oscar. Another 18 wins ,18.0,48.0,
407,407,Frankenweenie,2012-10-04,05 Oct 2012,39000000.0,35287788.0,35287788.0,Animation,PG,87.0,74.0,7.0,Nominated for 1 Oscar. Another 11 wins & 49 nominations.,Walt Disney Pictures,Nominated for 1 Oscar. Another 11 wins ,11.0,49.0,
408,408,ParaNorman,2012-08-03,17 Aug 2012,60000000.0,107139399.0,55994557.0,Family,PG,92.0,72.0,7.0,Nominated for 1 Oscar. Another 19 wins & 45 nominations.,Focus Features,Nominated for 1 Oscar. Another 19 wins ,19.0,45.0,
409,409,Wreck-It Ralph,2012-11-01,02 Nov 2012,165000000.0,471222889.0,189412677.0,Family,PG,101.0,72.0,7.7,Nominated for 1 Oscar. Another 33 wins & 41 nominations.,Walt Disney Pictures,Nominated for 1 Oscar. Another 33 wins ,33.0,41.0,
410,410,Anna Karenina,2012-09-06,07 Sep 2012,0.0,68929150.0,12802907.0,Drama,R,129.0,63.0,6.6,Won 1 Oscar. Another 31 wins & 51 nominations.,Focus Features,Won 1 Oscar. Another 31 wins ,31.0,51.0,
411,411,Life of Pi,2012-11-20,21 Nov 2012,120000000.0,609016565.0,103500000.0,Adventure,PG,127.0,79.0,7.9,Won 4 Oscars. Another 78 wins & 129 nominations.,20th Century Fox,Won 4 Oscars. Another 78 wins ,78.0,129.0,
412,412,Skyfall,2012-10-25,09 Nov 2012,200000000.0,1108561013.0,299300000.0,Action,PG-13,143.0,81.0,7.8,Won 2 Oscars. Another 65 wins & 119 nominations.,MGM,Won 2 Oscars. Another 65 wins ,65.0,119.0,
413,413,Mirror Mirror,2012-03-15,30 Mar 2012,85000000.0,183018522.0,64933670.0,Adventure,PG,106.0,46.0,5.6,Nominated for 1 Oscar. Another 2 wins & 8 nominations.,Relativity Media,Nominated for 1 Oscar. Another 2 wins ,2.0,8.0,
414,414,Snow White and the Huntsman,2012-05-30,01 Jun 2012,170000000.0,396600000.0,155081785.0,Adventure,PG-13,127.0,57.0,6.1,Nominated for 2 Oscars. Another 13 wins & 31 nominations.,Universal Pictures,Nominated for 2 Oscars. Another 13 wins ,13.0,31.0,
415,415,Five Broken Cameras,2011-11-23,,0.0,0.0,108541.0,War,NOT RATED,94.0,78.0,8.0,Nominated for 1 Oscar. Another 18 wins & 6 nominations.,Kino Lorber Films,Nominated for 1 Oscar. Another 18 wins ,18.0,6.0,
416,416,The Gatekeepers,2012-07-09,14 Mar 2013,0.0,0.0,2408553.0,Documentary,PG-13,101.0,91.0,7.6,Nominated for 1 Oscar. Another 7 wins & 10 nominations.,Sony Pictures Classics,Nominated for 1 Oscar. Another 7 wins ,7.0,10.0,
417,417,How to Survive a Plague,2012-09-20,08 Nov 2013,0.0,0.0,122665.0,Documentary,NOT RATED,110.0,86.0,7.6,Nominated for 1 Oscar. Another 13 wins & 19 nominations.,Sundance Selects,Nominated for 1 Oscar. Another 13 wins ,13.0,19.0,
418,418,The Invisible War,2012-01-20,20 Jan 2012,0.0,0.0,66167.0,Crime,NOT RATED,93.0,75.0,7.6,Nominated for 1 Oscar. Another 10 wins & 13 nominations.,Cinedigm,Nominated for 1 Oscar. Another 10 wins ,10.0,13.0,
419,419,Searching for Sugar Man,2012-06-30,26 Jul 2012,0.0,0.0,3100000.0,Documentary,PG-13,86.0,79.0,8.2,Won 1 Oscar. Another 39 wins & 30 nominations.,Sony Pictures Classics,Won 1 Oscar. Another 39 wins ,39.0,30.0,
420,420,Born Innocent,1974-09-10,10 Sep 1974,0.0,0.0,0.0,Drama,NOT RATED,98.0,,6.6,1 nomination.,Tomorrow Entertainment,1 nomination.,,,
421,421,The Shawshank Redemption,1994-09-23,14 Oct 1994,25000000.0,28341469.0,0.0,Drama,R,142.0,80.0,9.3,Nominated for 7 Oscars. Another 19 wins & 32 nominations.,Columbia Pictures,Nominated for 7 Oscars. Another 19 wins ,19.0,32.0,
422,422,Kon-Tiki,2012-08-24,26 Apr 2013,16600000.0,0.0,1511798.0,Adventure,PG-13,118.0,62.0,7.2,Nominated for 1 Oscar. Another 12 wins & 13 nominations.,The Weinstein Company,Nominated for 1 Oscar. Another 12 wins ,12.0,13.0,
423,423,Dr. No,1962-10-04,07 Oct 1962,950000.0,59600000.0,0.0,Adventure,PG,110.0,78.0,7.3,Won 1 Golden Globe. Another 1 win & 4 nominations.,United Artists,Won 1 Golden Globe. Another 1 win ,1.0,4.0,
424,424,Rebelle,2012-02-17,,0.0,0.0,0.0,Drama,,0.0,,,,,,0.0,,
425,425,Hitchcock,2012-11-22,14 Dec 2012,0.0,23570541.0,6002708.0,Drama,PG-13,98.0,55.0,6.8,Nominated for 1 Oscar. Another 4 wins & 28 nominations.,Fox Searchlight Pictures,Nominated for 1 Oscar. Another 4 wins ,4.0,28.0,
426,426,The Hobbit: An Unexpected Journey,2012-11-26,14 Dec 2012,250000000.0,1021103568.0,303001229.0,Adventure,PG-13,169.0,58.0,7.9,Nominated for 3 Oscars. Another 10 wins & 72 nominations.,Warner Bros.,Nominated for 3 Oscars. Another 10 wins ,10.0,72.0,
427,427,Adam and Dog,2013-02-01,06 Nov 2012,0.0,0.0,0.0,Animation,TV-PG,16.0,,6.9,Nominated for 1 Oscar. Another 1 win.,,Nominated for 1 Oscar. Another 1 win.,1.0,,
428,428,Fresh Guacamole,2012-03-02,02 Mar 2012,0.0,0.0,0.0,Animation,,2.0,,7.4,Nominated for 1 Oscar. Another 1 nomination.,,Nominated for 1 Oscar. Another 1 nomination.,0.0,,
429,429,Head Over Heels,2001-02-02,02 Feb 2001,14000000.0,10424470.0,9892550.0,Comedy,PG-13,86.0,27.0,5.4,,Universal Pictures,,0.0,,
430,430,Paperman,2012-11-02,02 Nov 2012,0.0,0.0,0.0,Animation,G,7.0,,8.3,Won 1 Oscar. Another 2 wins & 2 nominations.,Walt Disney Pictures,Won 1 Oscar. Another 2 wins ,2.0,2.0,
431,431,Curfew,2012-01-01,04 Oct 2012,50000.0,0.0,0.0,Drama,PG-13,19.0,,7.9,Won 1 Oscar. Another 20 wins & 3 nominations.,Fuzzy Logic Pictures,Won 1 Oscar. Another 20 wins ,20.0,3.0,
432,432,Hardcore Henry,2015-09-12,08 Apr 2016,10000000.0,14333790.0,0.0,Action,R,96.0,51.0,6.7,1 win & 1 nomination.,,1 win ,0.0,1.0,
433,433,The Avengers,2012-04-25,04 May 2012,220000000.0,1519557910.0,623279547.0,Science Fiction,PG-13,143.0,69.0,8.1,Nominated for 1 Oscar. Another 38 wins & 79 nominations.,Walt Disney Pictures,Nominated for 1 Oscar. Another 38 wins ,38.0,79.0,
434,434,Prometheus,2012-05-30,08 Jun 2012,130000000.0,403170142.0,126464904.0,Science Fiction,R,124.0,64.0,7.0,Nominated for 1 Oscar. Another 6 wins & 46 nominations.,20th Century Fox,Nominated for 1 Oscar. Another 6 wins ,6.0,46.0,
435,435,Moonrise Kingdom,2012-05-24,29 Jun 2012,16000000.0,68263166.0,45507865.0,Comedy,PG-13,94.0,84.0,7.8,Nominated for 1 Oscar. Another 38 wins & 118 nominations.,Focus Features,Nominated for 1 Oscar. Another 38 wins ,38.0,118.0,
436,436,Jill Drew and D.A. Pennebaker,2016-04-20,20 Apr 2016,0.0,0.0,0.0,Documentary,,26.0,,,,,,0.0,,
437,437,George Stevens Jr. On 'Woman of the Year',2017-04-18,18 Apr 2017,0.0,0.0,0.0,Documentary,,6.0,,,,,,0.0,,
438,438,The Croods,2013-03-20,22 Mar 2013,135000000.0,585178928.0,187165546.0,Action,PG,98.0,55.0,7.2,Nominated for 1 Oscar. Another 5 wins & 44 nominations.,20th Century Fox,Nominated for 1 Oscar. Another 5 wins ,5.0,44.0,
439,439,Despicable Me 2,2013-06-25,03 Jul 2013,76000000.0,970761885.0,368049635.0,Animation,PG,98.0,62.0,7.4,Nominated for 2 Oscars. Another 12 wins & 65 nominations.,Universal Pictures,Nominated for 2 Oscars. Another 12 wins ,12.0,65.0,
440,440,Frozen,2013-11-27,27 Nov 2013,150000000.0,1274219009.0,400736600.0,Animation,PG,102.0,74.0,7.5,Won 2 Oscars. Another 77 wins & 57 nominations.,Walt Disney Pictures,Won 2 Oscars. Another 77 wins ,77.0,57.0,
441,441,Inside Llewyn Davis,2013-10-06,10 Jan 2014,11000000.0,32935319.0,9666762.0,Drama,R,104.0,93.0,7.5,Nominated for 2 Oscars. Another 47 wins & 169 nominations.,CBS Films,Nominated for 2 Oscars. Another 47 wins ,47.0,169.0,
442,442,Prisoners,2013-09-18,20 Sep 2013,46000000.0,122126687.0,60962878.0,Drama,R,153.0,74.0,8.1,Nominated for 1 Oscar. Another 10 wins & 35 nominations.,Warner Bros.,Nominated for 1 Oscar. Another 10 wins ,10.0,35.0,
443,443,The Great Gatsby,2013-05-10,10 May 2013,105000000.0,351040419.0,144812796.0,Drama,PG-13,143.0,55.0,7.3,Won 2 Oscars. Another 47 wins & 83 nominations.,Warner Bros. Pictures,Won 2 Oscars. Another 47 wins ,47.0,83.0,
444,444,The Invisible Woman,2013-12-25,21 Feb 2014,0.0,1234254.0,1200000.0,Drama,R,111.0,75.0,6.2,Nominated for 1 Oscar. Another 1 win & 7 nominations.,Sony Pictures Classics,Nominated for 1 Oscar. Another 1 win ,1.0,7.0,
445,445,Cutie and the Boxer,2013-08-16,01 Nov 2013,0.0,0.0,199274.0,Documentary,R,82.0,83.0,7.2,Nominated for 1 Oscar. Another 8 wins & 13 nominations.,Radius,Nominated for 1 Oscar. Another 8 wins ,8.0,13.0,
446,446,Dirty Wars,2013-01-18,18 Oct 2013,0.0,0.0,365604.0,Documentary,NOT RATED,87.0,76.0,7.5,Nominated for 1 Oscar. Another 10 wins & 6 nominations.,IFC Films,Nominated for 1 Oscar. Another 10 wins ,10.0,6.0,
447,447,The Square,2017-08-25,25 Aug 2017,0.0,1502347.0,1284672.0,Drama,R,151.0,73.0,7.3,Nominated for 1 Oscar. Another 27 wins & 36 nominations.,Magnolia Pictures,Nominated for 1 Oscar. Another 27 wins ,27.0,36.0,
448,448,20 Feet from Stardom,2013-06-14,26 Jul 2013,1000000.0,5892466.0,0.0,Documentary,PG-13,91.0,83.0,7.4,Won 1 Oscar. Another 20 wins & 26 nominations.,Radius-TWC,Won 1 Oscar. Another 20 wins ,20.0,26.0,
449,449,Cavedigger,2013-01-12,12 Jan 2013,0.0,0.0,0.0,Documentary,TV-G,39.0,,7.2,Nominated for 1 Oscar. Another 1 nomination.,KAROFFilms,Nominated for 1 Oscar. Another 1 nomination.,0.0,,
450,450,Karama Has No Walls,2012-03-01,01 Mar 2012,0.0,0.0,0.0,Documentary,,26.0,,7.7,Nominated for 1 Oscar. Another 1 win.,,Nominated for 1 Oscar. Another 1 win.,1.0,,
451,451,The Broken Circle Breakdown,2012-10-09,10 Oct 2012,0.0,5475058.0,0.0,Drama,NOT RATED,111.0,70.0,7.8,Nominated for 1 Oscar. Another 33 wins & 24 nominations.,Tribeca Film,Nominated for 1 Oscar. Another 33 wins ,33.0,24.0,
452,452,The Great American Beauty Contest,1973-02-13,13 Feb 1973,0.0,0.0,0.0,TV Movie,UNRATED,74.0,,6.2,,,,0.0,,
453,453,Hunt for the Wilderpeople,2016-03-31,31 Mar 2016,2500000.0,23200000.0,5202582.0,Adventure,PG-13,101.0,81.0,7.9,20 wins & 25 nominations.,Piki Films,20 wins ,0.0,25.0,
454,454,The Lone Ranger,2013-07-03,03 Jul 2013,255000000.0,89289910.0,89289910.0,Action,PG-13,150.0,37.0,6.4,Nominated for 2 Oscars. Another 4 wins & 17 nominations.,Walt Disney Pictures,Nominated for 2 Oscars. Another 4 wins ,4.0,17.0,
455,455,The Book Thief,2013-11-08,27 Nov 2013,0.0,76586316.0,0.0,Drama,PG-13,131.0,53.0,7.6,Nominated for 1 Oscar. Another 8 wins & 14 nominations.,20th Century Fox,Nominated for 1 Oscar. Another 8 wins ,8.0,14.0,
456,456,Her,2013-12-18,10 Jan 2014,23000000.0,47351251.0,17901029.0,Romance,R,126.0,90.0,8.0,Won 1 Oscar. Another 82 wins & 181 nominations.,Warner Bros. Pictures,Won 1 Oscar. Another 82 wins ,82.0,181.0,
457,457,Saving Mr. Banks,2013-11-16,20 Dec 2013,35000000.0,112544580.0,53260198.0,Comedy,PG-13,125.0,65.0,7.5,Nominated for 1 Oscar. Another 13 wins & 72 nominations.,Walt Disney Pictures,Nominated for 1 Oscar. Another 13 wins ,13.0,72.0,
458,458,Feral,2018-05-25,25 May 2018,0.0,0.0,0.0,Thriller,,90.0,41.0,4.1,,,,0.0,,
459,459,Get a Horse!,2013-11-27,27 Nov 2013,0.0,0.0,0.0,Animation,G,6.0,,7.6,Nominated for 1 Oscar. Another 2 wins & 1 nomination.,Walt Disney Pictures,Nominated for 1 Oscar. Another 2 wins ,2.0,1.0,
460,460,Mr Hublot,2013-10-14,26 Feb 2014,295000.0,0.0,0.0,Animation,,11.0,,7.2,Won 1 Oscar. Another 4 wins & 2 nominations.,,Won 1 Oscar. Another 4 wins ,4.0,2.0,
461,461,Ava's Possessions,2015-03-16,04 Mar 2016,0.0,0.0,0.0,Mystery,R,89.0,53.0,5.6,1 nomination.,Off Hollywood Pictures,1 nomination.,,,
462,462,Room on the Broom,2012-12-25,30 Oct 2013,0.0,0.0,0.0,Family,NOT RATED,25.0,,7.5,Nominated for 1 Oscar. Another 2 wins & 3 nominations.,Magic Light Pictures,Nominated for 1 Oscar. Another 2 wins ,2.0,3.0,
463,463,Helium,2013-10-01,31 Jan 2014,0.0,0.0,0.0,Drama,NOT RATED,23.0,,7.3,Won 1 Oscar. Another 5 wins & 2 nominations.,,Won 1 Oscar. Another 5 wins ,5.0,2.0,
464,464,The Voorman Problem,2013-04-25,25 Apr 2013,0.0,0.0,0.0,Comedy,TV-PG,13.0,,7.3,Nominated for 1 Oscar. Another 2 wins & 4 nominations.,Honlodge Productions,Nominated for 1 Oscar. Another 2 wins ,2.0,4.0,
465,465,All Is Lost,2013-10-18,07 Nov 2013,9000000.0,6108720.0,4300353.0,Action,PG-13,106.0,87.0,6.9,Nominated for 1 Oscar. Another 3 wins & 48 nominations.,Lionsgate/Roadside Attractions,Nominated for 1 Oscar. Another 3 wins ,3.0,48.0,
466,466,The Hobbit: The Desolation of Smaug,2013-12-11,13 Dec 2013,250000000.0,958400000.0,180443783.0,Adventure,PG-13,161.0,66.0,7.8,Nominated for 3 Oscars. Another 16 wins & 86 nominations.,Warner Bros.,Nominated for 3 Oscars. Another 16 wins ,16.0,86.0,
467,467,Lone Survivor,2013-12-24,10 Jan 2014,40000000.0,149295601.0,97665254.0,Action,R,121.0,60.0,7.5,Nominated for 2 Oscars. Another 5 wins & 14 nominations.,Universal Studios,Nominated for 2 Oscars. Another 5 wins ,5.0,14.0,
468,468,Iron Man 3,2013-04-18,03 May 2013,200000000.0,1215439994.0,408992272.0,Action,PG-13,130.0,62.0,7.2,Nominated for 1 Oscar. Another 17 wins & 61 nominations.,Walt Disney Pictures,Nominated for 1 Oscar. Another 17 wins ,17.0,61.0,
469,469,Before Midnight,2013-04-05,14 Jun 2013,3000000.0,11176469.0,8114507.0,Romance,R,109.0,94.0,7.9,Nominated for 1 Oscar. Another 21 wins & 59 nominations.,Drafthouse Recommends,Nominated for 1 Oscar. Another 21 wins ,21.0,59.0,
470,470,They All Laughed 25 Years Later: Director to Director - A Conversation with Peter Bogdanovich and Wes Anderson,2006-10-17,17 Oct 2006,0.0,0.0,0.0,Documentary,,27.0,,,,,,0.0,,
471,471,Big Hero 6,2014-10-24,07 Nov 2014,165000000.0,657818612.0,0.0,Adventure,PG,102.0,74.0,7.8,Won 1 Oscar. Another 16 wins & 57 nominations.,Walt Disney Pictures,Won 1 Oscar. Another 16 wins ,16.0,57.0,
472,472,The Boxtrolls,2014-09-10,26 Sep 2014,60000000.0,108255770.0,52098992.0,Animation,PG,96.0,61.0,6.8,Nominated for 1 Oscar. Another 8 wins & 59 nominations.,Focus Features,Nominated for 1 Oscar. Another 8 wins ,8.0,59.0,
473,473,How to Train Your Dragon 2,2014-06-12,13 Jun 2014,145000000.0,609123048.0,147065544.0,Fantasy,PG,102.0,76.0,7.8,Nominated for 1 Oscar. Another 14 wins & 60 nominations.,20th Century Fox,Nominated for 1 Oscar. Another 14 wins ,14.0,60.0,
474,474,Song of the Sea,2014-09-06,20 Nov 2015,0.0,857522.0,0.0,Family,PG,93.0,85.0,8.1,Nominated for 1 Oscar. Another 11 wins & 23 nominations.,GKIDS,Nominated for 1 Oscar. Another 11 wins ,11.0,23.0,
475,475,The Grand Budapest Hotel,2014-02-26,28 Mar 2014,30000000.0,174600318.0,56939515.0,Comedy,R,99.0,88.0,8.1,Won 4 Oscars. Another 127 wins & 218 nominations.,Fox Searchlight,Won 4 Oscars. Another 127 wins ,127.0,218.0,
476,476,Ida,2013-10-25,25 Oct 2013,2159280.0,15298355.0,0.0,Drama,PG-13,82.0,91.0,7.4,Won 1 Oscar. Another 66 wins & 83 nominations.,Music Box Films,Won 1 Oscar. Another 66 wins ,66.0,83.0,
477,477,Mr. Turner,2014-10-31,31 Oct 2014,0.0,5405500.0,0.0,History,R,150.0,94.0,6.8,Nominated for 4 Oscars. Another 19 wins & 62 nominations.,Sony Pictures Classics,Nominated for 4 Oscars. Another 19 wins ,19.0,62.0,
478,478,Unbroken,2014-12-25,25 Dec 2014,65000000.0,163442937.0,70500647.0,Drama,PG-13,137.0,59.0,7.2,Nominated for 3 Oscars. Another 14 wins & 29 nominations.,Universal Pictures,Nominated for 3 Oscars. Another 14 wins ,14.0,29.0,
479,479,Inherent Vice,2014-12-25,09 Jan 2015,20000000.0,11110975.0,6100613.0,Comedy,R,148.0,81.0,6.7,Nominated for 2 Oscars. Another 16 wins & 93 nominations.,Warner Bros. Pictures,Nominated for 2 Oscars. Another 16 wins ,16.0,93.0,
480,480,Maleficent,2014-05-28,30 May 2014,180000000.0,758539785.0,190871149.0,Fantasy,PG,97.0,56.0,7.0,Nominated for 1 Oscar. Another 10 wins & 42 nominations.,Walt Disney Pictures,Nominated for 1 Oscar. Another 10 wins ,10.0,42.0,
481,481,Citizenfour,2014-10-24,28 Nov 2014,0.0,3003169.0,0.0,Documentary,R,114.0,88.0,8.1,Won 1 Oscar. Another 43 wins & 35 nominations.,Radius-TWC,Won 1 Oscar. Another 43 wins ,43.0,35.0,
482,482,Finding Vivian Maier,2014-03-28,17 Apr 2014,0.0,1503616.0,0.0,Documentary,NOT RATED,83.0,75.0,7.7,Nominated for 1 Oscar. Another 11 wins & 21 nominations.,IFC Films,Nominated for 1 Oscar. Another 11 wins ,11.0,21.0,
483,483,Last Days in Vietnam,2014-09-05,17 Jan 2014,0.0,161.0,408651.0,War,NOT RATED,98.0,86.0,7.6,Nominated for 1 Oscar. Another 4 wins & 10 nominations.,American Experience/PBS Films,Nominated for 1 Oscar. Another 4 wins ,4.0,10.0,
484,484,Salt of the Earth,1954-03-14,14 Mar 1954,0.0,0.0,0.0,History,NOT RATED,94.0,,7.5,3 wins.,The Film Detective,3 wins.,,,
485,485,Virunga,2014-11-07,07 Nov 2014,0.0,0.0,0.0,Documentary,NOT RATED,100.0,95.0,8.2,Nominated for 1 Oscar. Another 18 wins & 24 nominations.,Netflix,Nominated for 1 Oscar. Another 18 wins ,18.0,24.0,
486,486,Crisis Hotline: Veterans Press 1,2013-11-11,11 Nov 2013,0.0,0.0,0.0,Documentary,TV-14,40.0,,7.5,Won 1 Oscar. Another 1 nomination.,HBO Documentary,Won 1 Oscar. Another 1 nomination.,0.0,,
487,487,Joanna,2013-06-28,26 Nov 2010,0.0,0.0,0.0,Documentary,,110.0,,6.9,6 wins & 6 nominations.,,6 wins ,0.0,6.0,
488,488,White Earth,2013-03-17,18 Jan 2014,0.0,0.0,0.0,Documentary,,20.0,,6.2,Nominated for 1 Oscar. Another 1 win & 1 nomination.,,Nominated for 1 Oscar. Another 1 win ,1.0,1.0,
489,489,Leviathan,1989-03-17,05 Feb 2015,25000000.0,15704614.0,754393.0,Adventure,R,140.0,92.0,7.6,Nominated for 1 Oscar. Another 33 wins & 44 nominations.,Sony Pictures Classics,Nominated for 1 Oscar. Another 33 wins ,33.0,44.0,
490,490,Timbuktu,2014-12-10,10 Dec 2014,0.0,1076075.0,696436.0,Drama,PG-13,97.0,92.0,7.2,Nominated for 1 Oscar. Another 28 wins & 19 nominations.,Cohen Media Group,Nominated for 1 Oscar. Another 28 wins ,28.0,19.0,
491,491,Guardians of the Galaxy,2014-07-30,01 Aug 2014,170000000.0,773328629.0,270592504.0,Action,PG-13,121.0,76.0,8.1,Nominated for 2 Oscars. Another 52 wins & 99 nominations.,Walt Disney Pictures,Nominated for 2 Oscars. Another 52 wins ,52.0,99.0,
492,492,Interstellar,2014-11-05,07 Nov 2014,165000000.0,675120017.0,158737441.0,Adventure,PG-13,169.0,74.0,8.6,Won 1 Oscar. Another 43 wins & 143 nominations.,Paramount Pictures,Won 1 Oscar. Another 43 wins ,43.0,143.0,
493,493,Selma,2014-12-25,09 Jan 2015,20000000.0,66787908.0,0.0,History,PG-13,128.0,89.0,7.5,Won 1 Oscar. Another 58 wins & 88 nominations.,Paramount Pictures,Won 1 Oscar. Another 58 wins ,58.0,88.0,
494,494,The Bigger Picture,2014-05-21,11 Oct 2014,0.0,0.0,0.0,Drama,,8.0,,6.7,Nominated for 1 Oscar. Another 6 wins & 5 nominations.,,Nominated for 1 Oscar. Another 6 wins ,6.0,5.0,
495,495,The Dam Keeper,2014-02-06,11 Oct 2014,0.0,0.0,0.0,Animation,TV-G,18.0,,8.0,Nominated for 1 Oscar. Another 6 wins & 2 nominations.,,Nominated for 1 Oscar. Another 6 wins ,6.0,2.0,
496,496,Feast,2014-11-07,18 Jan 2007,0.0,0.0,0.0,Animation,R,95.0,43.0,6.3,1 win.,The Weinstein Company,1 win.,,,
497,497,A Single Life,2014-12-04,01 Sep 2014,0.0,0.0,0.0,Animation,TV-PG,3.0,,7.4,Nominated for 1 Oscar. Another 1 win & 1 nomination.,NB Thrilling Films,Nominated for 1 Oscar. Another 1 win ,1.0,1.0,
498,498,Boogaloo and Graham,2014-08-01,01 Aug 2014,0.0,0.0,0.0,Drama,TV-PG,14.0,,7.3,Nominated for 1 Oscar. Another 2 wins & 5 nominations.,Out of Orbit Films,Nominated for 1 Oscar. Another 2 wins ,2.0,5.0,
499,499,Parvaneh,2012-11-01,01 Nov 2012,0.0,0.0,0.0,Drama,TV-G,25.0,,6.8,Nominated for 1 Oscar. Another 1 nomination.,Zurich University of Arts,Nominated for 1 Oscar. Another 1 nomination.,0.0,,
500,500,The Phone Call,2013-10-20,20 Feb 2015,0.0,0.0,0.0,Drama,TV-14,22.0,,7.2,Won 1 Oscar. Another 7 wins & 3 nominations.,,Won 1 Oscar. Another 7 wins ,7.0,3.0,
501,501,The Hobbit: The Battle of the Five Armies,2014-12-10,17 Dec 2014,250000000.0,956019788.0,187747747.0,Action,PG-13,144.0,59.0,7.4,Nominated for 1 Oscar. Another 7 wins & 51 nominations.,Warner Bros.,Nominated for 1 Oscar. Another 7 wins ,7.0,51.0,
502,502,Captain America: The Winter Soldier,2014-03-20,04 Apr 2014,170000000.0,714766572.0,228636083.0,Action,PG-13,136.0,70.0,7.8,Nominated for 1 Oscar. Another 5 wins & 50 nominations.,Walt Disney Pictures,Nominated for 1 Oscar. Another 5 wins ,5.0,50.0,
503,503,Dawn of the Planet of the Apes,2014-06-26,11 Jul 2014,170000000.0,710644566.0,183278877.0,Science Fiction,PG-13,130.0,79.0,7.6,Nominated for 1 Oscar. Another 16 wins & 47 nominations.,20th Century Fox,Nominated for 1 Oscar. Another 16 wins ,16.0,47.0,
504,504,X-Men: Days of Future Past,2014-05-15,23 May 2014,250000000.0,747862775.0,199305306.0,Action,PG-13,132.0,75.0,8.0,Nominated for 1 Oscar. Another 15 wins & 47 nominations.,20th Century Fox,Nominated for 1 Oscar. Another 15 wins ,15.0,47.0,
505,505,Nightcrawler,2014-10-23,31 Oct 2014,8500000.0,50300000.0,0.0,Crime,R,117.0,76.0,7.9,Nominated for 1 Oscar. Another 43 wins & 120 nominations.,Open Road Films,Nominated for 1 Oscar. Another 43 wins ,43.0,120.0,
506,506,Sing Your Song,2012-01-13,14 Apr 2012,0.0,29110.0,47718.0,Documentary,NOT RATED,103.0,73.0,7.5,3 wins & 2 nominations.,S2BN Films,3 wins ,0.0,2.0,
507,507,Busy Bodies,1933-10-07,07 Oct 1933,0.0,0.0,0.0,Comedy,APPROVED,19.0,,7.9,,Hal Roach Studios,,0.0,,
508,508,Driven,2001-04-27,27 Apr 2001,94000000.0,54744738.0,0.0,Action,PG-13,116.0,29.0,4.6,1 win & 10 nominations.,Warner Bros. Pictures,1 win ,0.0,10.0,
509,509,Anomalisa,2015-12-30,11 Mar 2016,8000000.0,5659286.0,0.0,Animation,R,90.0,88.0,7.3,Nominated for 1 Oscar. Another 24 wins & 72 nominations.,Starburns Industries,Nominated for 1 Oscar. Another 24 wins ,24.0,72.0,
510,510,Inside Out,2015-06-09,19 Jun 2015,175000000.0,857611174.0,264317903.0,Drama,PG,95.0,94.0,8.2,Won 1 Oscar. Another 93 wins & 112 nominations.,Disney/Pixar,Won 1 Oscar. Another 93 wins ,93.0,112.0,
511,511,Shaun the Sheep Movie,2015-02-05,05 Aug 2015,0.0,59700000.0,0.0,Family,PG,85.0,81.0,7.4,Nominated for 1 Oscar. Another 4 wins & 48 nominations.,Lionsgate,Nominated for 1 Oscar. Another 4 wins ,4.0,48.0,
512,512,Mad Max: Fury Road,2015-05-13,15 May 2015,150000000.0,378858340.0,129483877.0,Action,R,120.0,90.0,8.1,Won 6 Oscars. Another 232 wins & 219 nominations.,Warner Bros.,Won 6 Oscars. Another 232 wins ,232.0,219.0,
513,513,Sicario,2015-09-17,02 Oct 2015,30000000.0,84025816.0,0.0,Action,R,121.0,82.0,7.6,Nominated for 3 Oscars. Another 15 wins & 150 nominations.,Lionsgate,Nominated for 3 Oscars. Another 15 wins ,15.0,150.0,
514,514,Cinderella,2015-03-12,13 Mar 2015,95000000.0,543514353.0,183327144.0,Romance,PG,105.0,67.0,6.9,Nominated for 1 Oscar. Another 8 wins & 35 nominations.,Walt Disney Pictures,Nominated for 1 Oscar. Another 8 wins ,8.0,35.0,
515,515,Amy,2015-07-03,03 Jul 2015,0.0,8413144.0,7851076.0,Documentary,R,128.0,85.0,7.8,Won 1 Oscar. Another 50 wins & 44 nominations.,A24 Films,Won 1 Oscar. Another 50 wins ,50.0,44.0,
516,516,Cartel Land,2015-07-03,03 Jul 2015,0.0,0.0,0.0,Drama,R,100.0,76.0,7.4,Nominated for 1 Oscar. Another 18 wins & 35 nominations.,The Orchard,Nominated for 1 Oscar. Another 18 wins ,18.0,35.0,
517,517,The Look of Silence,2014-08-30,17 Jul 2015,0.0,332710.0,48097.0,History,PG-13,103.0,92.0,8.3,Nominated for 1 Oscar. Another 47 wins & 40 nominations.,Drafthouse Films,Nominated for 1 Oscar. Another 47 wins ,47.0,40.0,
518,518,"What Happened, Miss Simone?",2015-01-22,24 Jun 2015,0.0,0.0,0.0,Documentary,NOT RATED,101.0,75.0,7.6,Nominated for 1 Oscar. Another 6 wins & 18 nominations.,Netflix,Nominated for 1 Oscar. Another 6 wins ,6.0,18.0,
